,rating,sentiment,review,rating std,sentiment std,mae,spearman,sympathy,unsympathy,count
116,10.0,10.397693514823914,돈 받으러 와서 그것까지 알아야되니? ,3.3701668640229117,23.028674138264385,337.008313814799,0.35598333940092547,45.0,1.0,116.0
117,10.0,76.49812698364258,부모님과 관람하고옴. 과거사 .가족애 .질질끄는거 하나 없다 그냥 형사가 조선족 잡는영화. 오락영화로 최고였음 ,3.6000000000000005,26.976076850442592,498.8477942466736,0.7071067811865475,48.0,4.0,117.0
119,10.0,97.23488092422485,우리나라 영화 중 간만에 최고로 볼만한 영화 나온듯!!!마동석형님 짱! 강추합니다~~~ ,2.981423969999719,17.94295234358145,840.140588760376,0.6546536707079772,42.0,3.0,119.0
121,10.0,67.46796369552612,"오전에 조조로 보고왔다 수원시청역 CGV 7층 2관, 기대 하나도 안하고 청불이라 볼만하겠네 하고 갔는데 진짜 재밌게 봄,무슨 평점알바네 어쩌네하면서 1점 2점 주는놈들 늬들이 오히려 경쟁사 알바같다. 나는 진짜 재밌게 봤다 ",3.1841621957571333,30.668285966686444,520.8945159912109,0.0,39.0,2.0,121.0
122,9.0,97.67653346061707,마동석이기에 정말 재미있었던거 같습니다. 정말 그런 캐릭터는 마블리이기에 어울리고 마동석이기에 탄생한 캐릭터 같습니다. 윤계상도 연기가 조금만 더 라는 아쉬움이 있지만 좋았습니다. 조선족 논란이 또 나올지도 모르겠지만 정말 재밌습니다. 꼭 보세요~~ ,1.713913650100261,32.77188286996901,674.3122225403786,0.5766356822839537,76.0,39.0,122.0
123,10.0,96.40741348266602,연기 넘  좋아용.  절봤습니다 ,1.8856180831641267,15.765213276411357,827.1608230272928,0.0,37.0,2.0,123.0
124,10.0,66.96895956993103,이수파 독사파 두목 너무 리얼하고 연변말 쓸려고 너무 오버하는거 같지 않아 더욱더 실감나게 연기하네요 그리고 너무자극적인 장면또한 없고 실화 사건으로 재미있어요 ,2.9764702249476644,31.183867836531174,498.550032556057,0.5773502691896258,34.0,0.0,124.0
125,10.0,76.90081596374512,긴장감과 코믹이 반복되면서 완전 꿀잼 윤계상 안어울릴것 같았는데 완전 그자체였음 마동석의 펀치 개 쩜 ㅋㅋ ,3.501923669607192,32.80766876227365,468.3941709001985,0.5239683221899407,35.0,2.0,125.0
126,10.0,74.43432807922363,"어떤 범죄영화, 경찰영화를봐도 경찰이란 직업에 대해 별생각 없었는데, 이영화를 보고 경찰하면 진짜 죽을수도있겠구나라는 생각이들어 무서웠다. ",1.071414482860317,19.702760336016933,785.2017421539014,-0.10301516721970984,32.0,0.0,126.0
128,8.0,81.75724148750305,기대안하고 봣는데 잼네용 마동석님 명불허전이고 윤계상님도 이미지 변신 손색 없으셨어요^^ 꼬봉하는 배우분들도 카리스마있고 잘 봤습니당 ,2.593698657761292,31.056550250387133,678.5870542945005,0.4561330503524619,31.0,0.0,128.0
129,9.0,93.82632970809937,조연들 연기도 너무멋졌어요~!!굳굳^^ ,0.6849348892187751,19.659875230078534,798.5470654169718,-0.11952286093343936,31.0,0.0,129.0
130,10.0,99.31899309158325,방금 조조로 보고왔습니다. 완전 대박입니다조폭소제  영화중에서 신세계이후에 제일 몰입해서 봤네요. 마동석 딱 맞는 역활 넘 잘 소화하구요. 윤계상 연기 잘하네요.   꼭 보세요!! ,1.9390719429665317,32.60146209456942,709.443169784546,0.7826237921249264,32.0,1.0,130.0
